Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request hour,Request day
2430,City,293.0,Trip Completed,2016-12-07 20:12:00,2016-12-07 20:44:00,20,Wednesday
152,City,294.0,Trip Completed,2016-11-07 05:29:00,2016-11-07 06:16:00,5,Monday
1207,Airport,294.0,Trip Completed,2016-11-07 21:23:00,2016-11-07 22:32:00,21,Monday
1377,Airport,294.0,Trip Completed,2016-12-07 00:54:00,2016-12-07 01:55:00,0,Wednesday
1606,Airport,294.0,Trip Completed,2016-12-07 06:45:00,2016-12-07 07:50:00,6,Wednesday
1920,City,294.0,Trip Completed,2016-12-07 10:56:00,2016-12-07 11:58:00,10,Wednesday
476,City,295.0,Trip Completed,2016-11-07 09:24:00,2016-11-07 10:02:00,9,Monday
1052,Airport,295.0,Trip Completed,2016-11-07 19:42:00,2016-11-07 20:54:00,19,Monday
1743,Airport,295.0,Trip Completed,2016-12-07 08:28:00,2016-12-07 09:10:00,8,Wednesday
477,City,296.0,Trip Completed,2016-11-07 09:28:00,2016-11-07 10:41:00,9,Monday
643,City,296.0,Trip Completed,2016-11-07 12:35:00,2016-11-07 13:20:00,12,Monday
1152,Airport,296.0,Trip Completed,2016-11-07 20:39:00,2016-11-07 21:28:00,20,Monday
1333,City,296.0,Trip Completed,2016-11-07 23:17:00,2016-12-07 00:15:00,23,Monday
1659,City,296.0,Trip Completed,2016-12-07 07:24:00,2016-12-07 08:14:00,7,Wednesday
2657,Airport,296.0,Trip Completed,2016-12-07 23:11:00,,23,Wednesday
30,Airport,297.0,Trip Completed,2016-11-07 02:04:00,2016-11-07 02:37:00,2,Monday
195,City,297.0,Trip Completed,2016-11-07 06:05:00,2016-11-07 06:52:00,6,Monday
993,City,297.0,Trip Completed,2016-11-07 19:00:00,2016-11-07 19:41:00,19,Monday
1774,Airport,297.0,Trip Completed,2016-12-07 08:53:00,2016-12-07 10:00:00,8,Wednesday
2648,City,297.0,Trip Completed,2016-12-07 22:50:00,2016-12-07 23:44:00,22,Wednesday
1690,Airport,298.0,Trip Completed,2016-12-07 07:52:00,2016-12-07 08:56:00,7,Wednesday
2404,Airport,298.0,Trip Completed,2016-12-07 20:00:00,2016-12-07 20:56:00,20,Wednesday
1244,City,299.0,Trip Completed,2016-11-07 21:38:00,2016-11-07 22:15:00,21,Monday
2249,City,299.0,Trip Completed,2016-12-07 18:24:00,2016-12-07 19:09:00,18,Wednesday
1315,Airport,300.0,Trip Completed,2016-11-07 22:54:00,2016-11-07 23:35:00,22,Monday
2347,Airport,2.0,Cancelled,2016-12-07 19:14:00,,19,Wednesday
80,City,3.0,Cancelled,2016-11-07 04:47:00,,4,Monday
534,City,3.0,Cancelled,2016-11-07 10:01:00,,10,Monday
1867,Airport,3.0,Cancelled,2016-12-07 09:59:00,,9,Wednesday
748,City,4.0,Cancelled,2016-11-07 15:49:00,,15,Monday
1254,Airport,4.0,Cancelled,2016-11-07 21:53:00,,21,Monday
247,City,7.0,Cancelled,2016-11-07 06:33:00,,6,Monday
2582,Airport,7.0,Cancelled,2016-12-07 21:42:00,,21,Wednesday
1687,City,8.0,Cancelled,2016-12-07 07:51:00,,7,Wednesday
150,City,9.0,Cancelled,2016-11-07 05:24:00,,5,Monday
233,City,9.0,Cancelled,2016-11-07 06:27:00,,6,Monday
1880,City,9.0,Cancelled,2016-12-07 10:01:00,,10,Wednesday
570,City,13.0,Cancelled,2016-11-07 10:36:00,,10,Monday
1691,City,13.0,Cancelled,2016-12-07 07:54:00,,7,Wednesday
306,City,15.0,Cancelled,2016-11-07 07:20:00,,7,Monday
92,City,16.0,Cancelled,2016-11-07 04:53:00,,4,Monday
1648,City,17.0,Cancelled,2016-12-07 07:20:00,,7,Wednesday
1894,Airport,19.0,Cancelled,2016-12-07 10:19:00,,10,Wednesday
352,City,20.0,Cancelled,2016-11-07 07:54:00,,7,Monday
1841,City,20.0,Cancelled,2016-12-07 09:41:00,,9,Wednesday
1885,City,20.0,Cancelled,2016-12-07 10:04:00,,10,Wednesday
96,City,21.0,Cancelled,2016-11-07 04:58:00,,4,Monday
132,City,21.0,Cancelled,2016-11-07 05:15:00,,5,Monday
232,City,22.0,Cancelled,2016-11-07 06:26:00,,6,Monday
275,City,22.0,Cancelled,2016-11-07 07:00:00,,7,Monday
554,City,22.0,Cancelled,2016-11-07 10:13:00,,10,Monday
1462,Airport,23.0,Cancelled,2016-12-07 05:01:00,,5,Wednesday
196,Airport,24.0,Cancelled,2016-11-07 06:07:00,,6,Monday
236,City,24.0,Cancelled,2016-11-07 06:32:00,,6,Monday
1502,City,24.0,Cancelled,2016-12-07 05:37:00,,5,Wednesday
1615,City,24.0,Cancelled,2016-12-07 06:52:00,,6,Wednesday
1794,City,25.0,Cancelled,2016-12-07 09:03:00,,9,Wednesday
276,City,27.0,Cancelled,2016-11-07 06:52:00,,6,Monday
1613,City,27.0,Cancelled,2016-12-07 06:47:00,,6,Wednesday
1539,City,28.0,Cancelled,2016-12-07 06:04:00,,6,Wednesday
1770,City,28.0,Cancelled,2016-12-07 08:50:00,,8,Wednesday
1921,City,28.0,Cancelled,2016-12-07 10:58:00,,10,Wednesday
2079,Airport,29.0,Cancelled,2016-12-07 15:43:00,,15,Wednesday
218,City,30.0,Cancelled,2016-11-07 06:14:00,,6,Monday
840,Airport,30.0,Cancelled,2016-11-07 17:41:00,,17,Monday
1642,City,30.0,Cancelled,2016-12-07 07:17:00,,7,Wednesday
1475,City,31.0,Cancelled,2016-12-07 05:12:00,,5,Wednesday
2179,Airport,31.0,Cancelled,2016-12-07 17:36:00,,17,Wednesday
400,City,32.0,Cancelled,2016-11-07 08:29:00,,8,Monday
2146,Airport,32.0,Cancelled,2016-12-07 17:21:00,,17,Wednesday
2305,City,33.0,Cancelled,2016-12-07 18:56:00,,18,Wednesday
457,City,34.0,Cancelled,2016-11-07 09:17:00,,9,Monday
511,City,34.0,Cancelled,2016-11-07 09:40:00,,9,Monday
2530,City,35.0,Cancelled,2016-12-07 21:07:00,,21,Wednesday
2596,City,35.0,Cancelled,2016-12-07 21:53:00,,21,Wednesday
200,City,36.0,Cancelled,2016-11-07 06:10:00,,6,Monday
1531,City,36.0,Cancelled,2016-12-07 05:54:00,,5,Wednesday
572,Airport,38.0,Cancelled,2016-11-07 10:48:00,,10,Monday
1566,City,38.0,Cancelled,2016-12-07 06:22:00,,6,Wednesday
2266,Airport,38.0,Cancelled,2016-12-07 18:33:00,,18,Wednesday
1649,City,39.0,Cancelled,2016-12-07 07:24:00,,7,Wednesday
126,City,40.0,Cancelled,2016-11-07 05:05:00,,5,Monday
436,City,40.0,Cancelled,2016-11-07 08:55:00,,8,Monday
1620,City,40.0,Cancelled,2016-12-07 06:55:00,,6,Wednesday
2206,City,40.0,Cancelled,2016-12-07 17:55:00,,17,Wednesday
2131,City,41.0,Cancelled,2016-12-07 17:04:00,,17,Wednesday
401,City,43.0,Cancelled,2016-11-07 08:27:00,,8,Monday
461,City,43.0,Cancelled,2016-11-07 09:15:00,,9,Monday
289,City,44.0,Cancelled,2016-11-07 07:09:00,,7,Monday
1303,City,44.0,Cancelled,2016-11-07 22:27:00,,22,Monday
1817,City,44.0,Cancelled,2016-12-07 09:29:00,,9,Wednesday
1520,City,45.0,Cancelled,2016-12-07 05:42:00,,5,Wednesday
1789,City,45.0,Cancelled,2016-12-07 09:10:00,,9,Wednesday
2484,Airport,45.0,Cancelled,2016-12-07 20:41:00,,20,Wednesday
424,City,46.0,Cancelled,2016-11-07 08:47:00,,8,Monday
377,City,47.0,Cancelled,2016-11-07 08:11:00,,8,Monday
454,City,47.0,Cancelled,2016-11-07 09:10:00,,9,Monday
1603,City,47.0,Cancelled,2016-12-07 06:41:00,,6,Wednesday
2526,Airport,48.0,Cancelled,2016-12-07 21:06:00,,21,Wednesday
141,City,49.0,Cancelled,2016-11-07 05:20:00,,5,Monday
491,City,49.0,Cancelled,2016-11-07 09:29:00,,9,Monday
1875,City,49.0,Cancelled,2016-12-07 10:02:00,,10,Wednesday
209,City,50.0,Cancelled,2016-11-07 06:11:00,,6,Monday
278,City,50.0,Cancelled,2016-11-07 06:55:00,,6,Monday
1381,City,50.0,Cancelled,2016-12-07 01:07:00,,1,Wednesday
1781,City,52.0,Cancelled,2016-12-07 09:01:00,,9,Wednesday
1787,City,52.0,Cancelled,2016-12-07 09:08:00,,9,Wednesday
2423,Airport,52.0,Cancelled,2016-12-07 20:05:00,,20,Wednesday
411,City,53.0,Cancelled,2016-11-07 08:37:00,,8,Monday
216,City,54.0,Cancelled,2016-11-07 06:13:00,,6,Monday
1898,City,54.0,Cancelled,2016-12-07 10:27:00,,10,Wednesday
2077,City,54.0,Cancelled,2016-12-07 15:40:00,,15,Wednesday
2486,Airport,54.0,Cancelled,2016-12-07 20:50:00,,20,Wednesday
237,City,56.0,Cancelled,2016-11-07 06:29:00,,6,Monday
323,City,57.0,Cancelled,2016-11-07 07:36:00,,7,Monday
421,City,57.0,Cancelled,2016-11-07 08:43:00,,8,Monday
1458,City,57.0,Cancelled,2016-12-07 04:52:00,,4,Wednesday
1034,Airport,58.0,Cancelled,2016-11-07 19:27:00,,19,Monday
1543,City,58.0,Cancelled,2016-12-07 06:02:00,,6,Wednesday
328,City,59.0,Cancelled,2016-11-07 07:33:00,,7,Monday
580,City,59.0,Cancelled,2016-11-07 10:59:00,,10,Monday
235,City,61.0,Cancelled,2016-11-07 06:22:00,,6,Monday
2109,Airport,61.0,Cancelled,2016-12-07 16:20:00,,16,Wednesday
111,City,62.0,Cancelled,2016-11-07 05:06:00,,5,Monday
168,City,62.0,Cancelled,2016-11-07 05:37:00,,5,Monday
187,City,62.0,Cancelled,2016-11-07 05:57:00,,5,Monday
1492,City,62.0,Cancelled,2016-12-07 05:30:00,,5,Wednesday
474,City,63.0,Cancelled,2016-11-07 09:24:00,,9,Monday
1722,City,63.0,Cancelled,2016-12-07 08:17:00,,8,Wednesday
1325,City,64.0,Cancelled,2016-11-07 23:06:00,,23,Monday
1723,City,65.0,Cancelled,2016-12-07 08:18:00,,8,Wednesday
1513,City,66.0,Cancelled,2016-12-07 05:44:00,,5,Wednesday
2011,City,66.0,Cancelled,2016-12-07 13:30:00,,13,Wednesday
176,City,67.0,Cancelled,2016-11-07 05:42:00,,5,Monday
386,City,68.0,Cancelled,2016-11-07 08:29:00,,8,Monday
528,City,68.0,Cancelled,2016-11-07 09:50:00,,9,Monday
2556,Airport,68.0,Cancelled,2016-12-07 21:24:00,,21,Wednesday
245,City,69.0,Cancelled,2016-11-07 06:33:00,,6,Monday
1532,City,69.0,Cancelled,2016-12-07 05:54:00,,5,Wednesday
99,City,70.0,Cancelled,2016-11-07 05:00:00,,5,Monday
162,City,70.0,Cancelled,2016-11-07 05:34:00,,5,Monday
307,City,70.0,Cancelled,2016-11-07 07:20:00,,7,Monday
1767,City,70.0,Cancelled,2016-12-07 08:46:00,,8,Wednesday
353,City,72.0,Cancelled,2016-11-07 07:55:00,,7,Monday
397,City,72.0,Cancelled,2016-11-07 08:23:00,,8,Monday
1843,City,72.0,Cancelled,2016-12-07 09:39:00,,9,Wednesday
2019,City,72.0,Cancelled,2016-12-07 13:46:00,,13,Wednesday
1732,City,73.0,Cancelled,2016-12-07 08:19:00,,8,Wednesday
1984,City,73.0,Cancelled,2016-12-07 12:30:00,,12,Wednesday
2048,Airport,74.0,Cancelled,2016-12-07 14:40:00,,14,Wednesday
1426,City,76.0,Cancelled,2016-12-07 04:24:00,,4,Wednesday
1704,City,77.0,Cancelled,2016-12-07 07:59:00,,7,Wednesday
210,City,79.0,Cancelled,2016-11-07 06:12:00,,6,Monday
403,City,79.0,Cancelled,2016-11-07 08:35:00,,8,Monday
568,Airport,79.0,Cancelled,2016-11-07 10:23:00,,10,Monday
856,City,79.0,Cancelled,2016-11-07 17:47:00,,17,Monday
1757,City,79.0,Cancelled,2016-12-07 08:38:00,,8,Wednesday
2003,Airport,81.0,Cancelled,2016-12-07 13:19:00,,13,Wednesday
1881,City,82.0,Cancelled,2016-12-07 10:04:00,,10,Wednesday
1557,City,83.0,Cancelled,2016-12-07 06:17:00,,6,Wednesday
1661,City,83.0,Cancelled,2016-12-07 07:30:00,,7,Wednesday
2022,City,83.0,Cancelled,2016-12-07 13:45:00,,13,Wednesday
536,City,84.0,Cancelled,2016-11-07 09:59:00,,9,Monday
1134,Airport,84.0,Cancelled,2016-11-07 20:33:00,,20,Monday
1604,City,84.0,Cancelled,2016-12-07 06:37:00,,6,Wednesday
1653,City,84.0,Cancelled,2016-12-07 07:27:00,,7,Wednesday
1695,City,84.0,Cancelled,2016-12-07 07:57:00,,7,Wednesday
324,City,85.0,Cancelled,2016-11-07 07:40:00,,7,Monday
1294,City,87.0,Cancelled,2016-11-07 22:26:00,,22,Monday
428,City,88.0,Cancelled,2016-11-07 08:48:00,,8,Monday
450,City,88.0,Cancelled,2016-11-07 09:11:00,,9,Monday
432,City,89.0,Cancelled,2016-11-07 08:52:00,,8,Monday
2491,Airport,89.0,Cancelled,2016-12-07 20:55:00,,20,Wednesday
543,City,91.0,Cancelled,2016-11-07 10:03:00,,10,Monday
2552,City,93.0,Cancelled,2016-12-07 21:23:00,,21,Wednesday
202,City,94.0,Cancelled,2016-11-07 06:09:00,,6,Monday
341,City,94.0,Cancelled,2016-11-07 07:46:00,,7,Monday
1231,City,97.0,Cancelled,2016-11-07 21:34:00,,21,Monday
1589,City,97.0,Cancelled,2016-12-07 06:35:00,,6,Wednesday
1815,City,97.0,Cancelled,2016-12-07 09:20:00,,9,Wednesday
239,City,98.0,Cancelled,2016-11-07 06:25:00,,6,Monday
551,City,98.0,Cancelled,2016-11-07 10:10:00,,10,Monday
2097,Airport,98.0,Cancelled,2016-12-07 16:03:00,,16,Wednesday
2613,Airport,98.0,Cancelled,2016-12-07 22:06:00,,22,Wednesday
482,City,99.0,Cancelled,2016-11-07 09:25:00,,9,Monday
544,City,99.0,Cancelled,2016-11-07 10:07:00,,10,Monday
1227,Airport,99.0,Cancelled,2016-11-07 21:32:00,,21,Monday
1489,City,99.0,Cancelled,2016-12-07 05:21:00,,5,Wednesday
2588,Airport,99.0,Cancelled,2016-12-07 21:45:00,,21,Wednesday
1356,City,101.0,Cancelled,2016-11-07 23:42:00,,23,Monday
1403,City,101.0,Cancelled,2016-12-07 02:39:00,,2,Wednesday
2459,Airport,101.0,Cancelled,2016-12-07 20:30:00,,20,Wednesday
1733,City,102.0,Cancelled,2016-12-07 08:23:00,,8,Wednesday
1937,Airport,102.0,Cancelled,2016-12-07 11:26:00,,11,Wednesday
334,City,103.0,Cancelled,2016-11-07 07:40:00,,7,Monday
1107,City,103.0,Cancelled,2016-11-07 20:14:00,,20,Monday
427,City,104.0,Cancelled,2016-11-07 08:48:00,,8,Monday
852,Airport,104.0,Cancelled,2016-11-07 17:48:00,,17,Monday
1931,City,104.0,Cancelled,2016-12-07 11:13:00,,11,Wednesday
308,City,105.0,Cancelled,2016-11-07 07:22:00,,7,Monday
212,City,106.0,Cancelled,2016-11-07 06:09:00,,6,Monday
252,City,107.0,Cancelled,2016-11-07 06:36:00,,6,Monday
391,City,107.0,Cancelled,2016-11-07 08:24:00,,8,Monday
412,City,107.0,Cancelled,2016-11-07 08:37:00,,8,Monday
381,City,108.0,Cancelled,2016-11-07 08:16:00,,8,Monday
1864,City,109.0,Cancelled,2016-12-07 09:54:00,,9,Wednesday
2073,City,109.0,Cancelled,2016-12-07 15:27:00,,15,Wednesday
326,City,110.0,Cancelled,2016-11-07 07:33:00,,7,Monday
1401,City,110.0,Cancelled,2016-12-07 02:42:00,,2,Wednesday
149,City,111.0,Cancelled,2016-11-07 05:29:00,,5,Monday
368,City,111.0,Cancelled,2016-11-07 08:06:00,,8,Monday
1927,City,111.0,Cancelled,2016-12-07 11:08:00,,11,Wednesday
2068,Airport,112.0,Cancelled,2016-12-07 15:13:00,,15,Wednesday
2396,Airport,112.0,Cancelled,2016-12-07 19:52:00,,19,Wednesday
2117,City,113.0,Cancelled,2016-12-07 16:33:00,,16,Wednesday
188,City,114.0,Cancelled,2016-11-07 05:54:00,,5,Monday
1699,City,114.0,Cancelled,2016-12-07 08:02:00,,8,Wednesday
354,City,116.0,Cancelled,2016-11-07 07:59:00,,7,Monday
1618,City,116.0,Cancelled,2016-12-07 06:52:00,,6,Wednesday
1660,City,118.0,Cancelled,2016-12-07 07:26:00,,7,Wednesday
174,Airport,119.0,Cancelled,2016-11-07 05:44:00,,5,Monday
321,City,119.0,Cancelled,2016-11-07 07:30:00,,7,Monday
404,City,120.0,Cancelled,2016-11-07 08:39:00,,8,Monday
2474,Airport,120.0,Cancelled,2016-12-07 20:35:00,,20,Wednesday
437,City,123.0,Cancelled,2016-11-07 08:59:00,,8,Monday
122,City,124.0,Cancelled,2016-11-07 05:14:00,,5,Monday
848,Airport,126.0,Cancelled,2016-11-07 17:44:00,,17,Monday
1674,City,126.0,Cancelled,2016-12-07 07:47:00,,7,Wednesday
549,City,128.0,Cancelled,2016-11-07 10:04:00,,10,Monday
1776,Airport,128.0,Cancelled,2016-12-07 09:02:00,,9,Wednesday
492,City,129.0,Cancelled,2016-11-07 09:32:00,,9,Monday
963,Airport,129.0,Cancelled,2016-11-07 18:44:00,,18,Monday
1505,City,129.0,Cancelled,2016-12-07 05:39:00,,5,Wednesday
253,City,130.0,Cancelled,2016-11-07 06:43:00,,6,Monday
379,City,130.0,Cancelled,2016-11-07 08:18:00,,8,Monday
463,City,130.0,Cancelled,2016-11-07 09:12:00,,9,Monday
1848,City,130.0,Cancelled,2016-12-07 09:41:00,,9,Wednesday
229,City,131.0,Cancelled,2016-11-07 06:23:00,,6,Monday
1683,City,131.0,Cancelled,2016-12-07 07:57:00,,7,Wednesday
1728,City,131.0,Cancelled,2016-12-07 08:20:00,,8,Wednesday
1777,City,131.0,Cancelled,2016-12-07 08:58:00,,8,Wednesday
1868,City,131.0,Cancelled,2016-12-07 09:59:00,,9,Wednesday
1738,City,132.0,Cancelled,2016-12-07 08:26:00,,8,Wednesday
1114,Airport,134.0,Cancelled,2016-11-07 20:19:00,,20,Monday
1742,City,135.0,Cancelled,2016-12-07 08:30:00,,8,Wednesday
1979,Airport,135.0,Cancelled,2016-12-07 12:25:00,,12,Wednesday
1555,Airport,136.0,Cancelled,2016-12-07 06:10:00,,6,Wednesday
2672,City,136.0,Cancelled,2016-12-07 23:41:00,,23,Wednesday
164,City,137.0,Cancelled,2016-11-07 05:40:00,,5,Monday
466,City,138.0,Cancelled,2016-11-07 09:14:00,,9,Monday
1678,City,138.0,Cancelled,2016-12-07 07:39:00,,7,Wednesday
1801,City,138.0,Cancelled,2016-12-07 09:18:00,,9,Wednesday
1819,City,138.0,Cancelled,2016-12-07 09:25:00,,9,Wednesday
1697,City,139.0,Cancelled,2016-12-07 07:59:00,,7,Wednesday
1853,City,139.0,Cancelled,2016-12-07 09:51:00,,9,Wednesday
1955,Airport,140.0,Cancelled,2016-12-07 11:47:00,,11,Wednesday
1795,City,141.0,Cancelled,2016-12-07 09:03:00,,9,Wednesday
2049,Airport,141.0,Cancelled,2016-12-07 14:45:00,,14,Wednesday
556,City,142.0,Cancelled,2016-11-07 10:11:00,,10,Monday
1854,City,142.0,Cancelled,2016-12-07 09:47:00,,9,Wednesday
1897,City,142.0,Cancelled,2016-12-07 10:23:00,,10,Wednesday
2537,City,142.0,Cancelled,2016-12-07 21:13:00,,21,Wednesday
1982,City,143.0,Cancelled,2016-12-07 12:20:00,,12,Wednesday
85,City,144.0,Cancelled,2016-11-07 04:47:00,,4,Monday
459,City,144.0,Cancelled,2016-11-07 09:17:00,,9,Monday
1507,City,144.0,Cancelled,2016-12-07 05:44:00,,5,Wednesday
317,City,145.0,Cancelled,2016-11-07 07:29:00,,7,Monday
1267,City,146.0,Cancelled,2016-11-07 22:01:00,,22,Monday
2026,Airport,146.0,Cancelled,2016-12-07 14:00:00,,14,Wednesday
2150,City,146.0,Cancelled,2016-12-07 17:16:00,,17,Wednesday
2389,City,146.0,Cancelled,2016-12-07 19:52:00,,19,Wednesday
954,Airport,147.0,Cancelled,2016-11-07 18:35:00,,18,Monday
774,Airport,148.0,Cancelled,2016-11-07 16:28:00,,16,Monday
1561,City,149.0,Cancelled,2016-12-07 06:14:00,,6,Wednesday
1888,City,149.0,Cancelled,2016-12-07 10:12:00,,10,Wednesday
1116,Airport,150.0,Cancelled,2016-11-07 20:25:00,,20,Monday
227,Airport,151.0,Cancelled,2016-11-07 06:20:00,,6,Monday
1434,City,151.0,Cancelled,2016-12-07 04:43:00,,4,Wednesday
358,City,153.0,Cancelled,2016-11-07 08:00:00,,8,Monday
865,Airport,153.0,Cancelled,2016-11-07 17:58:00,,17,Monday
1202,Airport,154.0,Cancelled,2016-11-07 21:20:00,,21,Monday
1172,Airport,155.0,Cancelled,2016-11-07 20:49:00,,20,Monday
1245,Airport,156.0,Cancelled,2016-11-07 21:41:00,,21,Monday
1544,City,157.0,Cancelled,2016-12-07 06:04:00,,6,Wednesday
76,City,158.0,Cancelled,2016-11-07 04:45:00,,4,Monday
366,City,158.0,Cancelled,2016-11-07 08:04:00,,8,Monday
371,City,158.0,Cancelled,2016-11-07 08:07:00,,8,Monday
181,City,159.0,Cancelled,2016-11-07 05:46:00,,5,Monday
1503,City,159.0,Cancelled,2016-12-07 05:39:00,,5,Wednesday
1863,City,159.0,Cancelled,2016-12-07 09:55:00,,9,Wednesday
175,City,160.0,Cancelled,2016-11-07 05:45:00,,5,Monday
1749,City,160.0,Cancelled,2016-12-07 08:33:00,,8,Wednesday
319,City,161.0,Cancelled,2016-11-07 07:33:00,,7,Monday
439,City,161.0,Cancelled,2016-11-07 08:55:00,,8,Monday
736,City,163.0,Cancelled,2016-11-07 15:27:00,,15,Monday
929,Airport,163.0,Cancelled,2016-11-07 18:24:00,,18,Monday
1793,City,163.0,Cancelled,2016-12-07 09:13:00,,9,Wednesday
345,City,164.0,Cancelled,2016-11-07 07:52:00,,7,Monday
1051,Airport,164.0,Cancelled,2016-11-07 19:44:00,,19,Monday
261,City,165.0,Cancelled,2016-11-07 06:42:00,,6,Monday
525,City,165.0,Cancelled,2016-11-07 09:52:00,,9,Monday
1500,City,165.0,Cancelled,2016-12-07 05:32:00,,5,Wednesday
1640,City,165.0,Cancelled,2016-12-07 07:18:00,,7,Wednesday
1190,Airport,166.0,Cancelled,2016-11-07 21:13:00,,21,Monday
1549,City,166.0,Cancelled,2016-12-07 06:02:00,,6,Wednesday
1623,City,167.0,Cancelled,2016-12-07 06:58:00,,6,Wednesday
2061,City,167.0,Cancelled,2016-12-07 15:05:00,,15,Wednesday
240,City,168.0,Cancelled,2016-11-07 06:29:00,,6,Monday
1011,Airport,168.0,Cancelled,2016-11-07 19:08:00,,19,Monday
1755,City,168.0,Cancelled,2016-12-07 08:40:00,,8,Wednesday
1893,City,168.0,Cancelled,2016-12-07 10:17:00,,10,Wednesday
177,City,169.0,Cancelled,2016-11-07 05:48:00,,5,Monday
1162,Airport,169.0,Cancelled,2016-11-07 20:43:00,,20,Monday
1456,City,169.0,Cancelled,2016-12-07 04:56:00,,4,Wednesday
1472,City,169.0,Cancelled,2016-12-07 05:08:00,,5,Wednesday
903,City,170.0,Cancelled,2016-11-07 18:14:00,,18,Monday
1969,Airport,170.0,Cancelled,2016-12-07 12:07:00,,12,Wednesday
77,City,171.0,Cancelled,2016-11-07 04:46:00,,4,Monday
1828,City,172.0,Cancelled,2016-12-07 09:33:00,,9,Wednesday
127,City,173.0,Cancelled,2016-11-07 05:10:00,,5,Monday
86,City,174.0,Cancelled,2016-11-07 04:51:00,,4,Monday
550,City,174.0,Cancelled,2016-11-07 10:04:00,,10,Monday
2275,City,175.0,Cancelled,2016-12-07 18:34:00,,18,Wednesday
293,City,176.0,Cancelled,2016-11-07 07:07:00,,7,Monday
355,City,176.0,Cancelled,2016-11-07 07:54:00,,7,Monday
683,Airport,176.0,Cancelled,2016-11-07 13:40:00,,13,Monday
1490,City,176.0,Cancelled,2016-12-07 05:21:00,,5,Wednesday
1796,City,176.0,Cancelled,2016-12-07 09:06:00,,9,Wednesday
433,City,177.0,Cancelled,2016-11-07 08:57:00,,8,Monday
1607,City,177.0,Cancelled,2016-12-07 06:41:00,,6,Wednesday
2466,Airport,178.0,Cancelled,2016-12-07 20:34:00,,20,Wednesday
1650,City,180.0,Cancelled,2016-12-07 07:14:00,,7,Wednesday
2119,City,181.0,Cancelled,2016-12-07 16:41:00,,16,Wednesday
105,City,182.0,Cancelled,2016-11-07 04:58:00,,4,Monday
1747,City,182.0,Cancelled,2016-12-07 08:27:00,,8,Wednesday
217,City,183.0,Cancelled,2016-11-07 06:12:00,,6,Monday
113,City,185.0,Cancelled,2016-11-07 05:09:00,,5,Monday
1558,City,185.0,Cancelled,2016-12-07 06:13:00,,6,Wednesday
2180,Airport,185.0,Cancelled,2016-12-07 17:42:00,,17,Wednesday
378,City,186.0,Cancelled,2016-11-07 08:08:00,,8,Monday
790,Airport,186.0,Cancelled,2016-11-07 16:56:00,,16,Monday
1700,City,186.0,Cancelled,2016-12-07 07:58:00,,7,Wednesday
480,City,187.0,Cancelled,2016-11-07 09:26:00,,9,Monday
1632,City,187.0,Cancelled,2016-12-07 07:06:00,,7,Wednesday
129,City,189.0,Cancelled,2016-11-07 05:10:00,,5,Monday
1569,City,190.0,Cancelled,2016-12-07 06:21:00,,6,Wednesday
1820,City,190.0,Cancelled,2016-12-07 09:24:00,,9,Wednesday
1840,City,190.0,Cancelled,2016-12-07 09:37:00,,9,Wednesday
224,City,191.0,Cancelled,2016-11-07 06:17:00,,6,Monday
1833,City,192.0,Cancelled,2016-12-07 09:34:00,,9,Wednesday
265,City,193.0,Cancelled,2016-11-07 06:47:00,,6,Monday
833,Airport,193.0,Cancelled,2016-11-07 17:37:00,,17,Monday
684,City,194.0,Cancelled,2016-11-07 13:32:00,,13,Monday
718,City,194.0,Cancelled,2016-11-07 14:51:00,,14,Monday
290,City,195.0,Cancelled,2016-11-07 07:13:00,,7,Monday
1030,Airport,195.0,Cancelled,2016-11-07 19:14:00,,19,Monday
526,City,197.0,Cancelled,2016-11-07 09:46:00,,9,Monday
1887,City,197.0,Cancelled,2016-12-07 10:08:00,,10,Wednesday
277,City,198.0,Cancelled,2016-11-07 06:59:00,,6,Monday
2148,City,198.0,Cancelled,2016-12-07 17:22:00,,17,Wednesday
546,City,199.0,Cancelled,2016-11-07 10:04:00,,10,Monday
1115,Airport,199.0,Cancelled,2016-11-07 20:23:00,,20,Monday
383,City,200.0,Cancelled,2016-11-07 08:21:00,,8,Monday
749,Airport,200.0,Cancelled,2016-11-07 15:48:00,,15,Monday
18,City,201.0,Cancelled,2016-11-07 01:16:00,,1,Monday
2125,Airport,201.0,Cancelled,2016-12-07 16:52:00,,16,Wednesday
192,City,202.0,Cancelled,2016-11-07 05:56:00,,5,Monday
1469,City,202.0,Cancelled,2016-12-07 05:05:00,,5,Wednesday
1486,City,202.0,Cancelled,2016-12-07 05:20:00,,5,Wednesday
1739,City,203.0,Cancelled,2016-12-07 08:30:00,,8,Wednesday
119,City,204.0,Cancelled,2016-11-07 05:10:00,,5,Monday
641,City,204.0,Cancelled,2016-11-07 12:31:00,,12,Monday
98,City,205.0,Cancelled,2016-11-07 04:58:00,,4,Monday
1541,City,205.0,Cancelled,2016-12-07 06:04:00,,6,Wednesday
130,City,206.0,Cancelled,2016-11-07 05:12:00,,5,Monday
268,City,206.0,Cancelled,2016-11-07 06:52:00,,6,Monday
644,Airport,206.0,Cancelled,2016-11-07 12:29:00,,12,Monday
1572,City,206.0,Cancelled,2016-12-07 06:22:00,,6,Wednesday
1619,City,206.0,Cancelled,2016-12-07 06:53:00,,6,Wednesday
